,currentPage,numberOfPages,totalResults,data,status
16,3,6,273,"{'id': 'ymJmYJ', 'name': ""Ian & Pual's Ale IPA"", 'nameDisplay': ""Ian & Pual's Ale IPA"", 'description': ""If you want an IPA that's not too strong, heavily hopped and India bound, nor zesty and crafted in the good old U.S. of A, well here's the real deal - Ian & Paul's Ale. A superb apple-crisp session beer. Hoppy throughout, with a lingering bitter end. First brewed in '89 by our founding Head Brewer, microbiologist and all round fount of beer knowledge, Ian Hornsey and lovingly crafted today by our top dog, Paul Gower and his young team of brewing mercenaries."", 'abv': '3.5', 'availableId': 1, 'styleId': 30, 'isOrganic': 'Y', 'labels': {'icon': 'https://s3.amazonaws.com/brewerydbapi/beer/ymJmYJ/upload_xbO8rL-icon.png', 'medium': 'https://s3.amazonaws.com/brewerydbapi/beer/ymJmYJ/upload_xbO8rL-medium.png', 'large': 'https://s3.amazonaws.com/brewerydbapi/beer/ymJmYJ/upload_xbO8rL-large.png'}, 'status': 'verified', 'statusDisplay': 'Verified', 'createDate': '2015-05-15 21:01:31', 'updateDate': '2015-12-18 01:08:15', 'available': {'id': 1, 'name': 'Year Round', 'description': 'Available year round as a staple beer.'}, 'style': {'id': 30, 'categoryId': 3, 'category': {'id': 3, 'name': 'North American Origin Ales', 'createDate': '2012-03-21 20:06:45'}, 'name': 'American-Style India Pale Ale', 'shortName': 'American IPA', 'description': 'American-style India pale ales are perceived to have medium-high to intense hop bitterness, flavor and aroma with medium-high alcohol content. The style is further characterized by floral, fruity, citrus-like, piney, resinous, or sulfur-like American-variety hop character. Note that one or more of these American-variety hop characters is the perceived end, but the hop characters may be a result of the skillful use of hops of other national origins. The use of water with high mineral content results in a crisp, dry beer. This pale gold to deep copper-colored ale has a full, flowery hop aroma and may have a strong hop flavor (in addition to the perception of hop bitterness). India pale ales possess medium maltiness which contributes to a medium body. Fruity-ester flavors and aromas are moderate to very strong. Diacetyl can be absent or may be perceived at very low levels. Chill and/or hop haze is allowable at cold temperatures. (English and citrus-like American hops are considered enough of a distinction justifying separate American-style IPA and English-style IPA categories or subcategories. Hops of other origins may be used for bitterness or approximating traditional American or English character. See English-style India Pale Ale', 'ibuMin': '50', 'ibuMax': '70', 'abvMin': '6.3', 'abvMax': '7.5', 'srmMin': '6', 'srmMax': '14', 'ogMin': '1.06', 'fgMin': '1.012', 'fgMax': '1.018', 'createDate': '2012-03-21 20:06:45', 'updateDate': '2015-04-07 15:26:37'}}",success
17,3,6,273,"{'id': 'lDCBqb', 'name': 'Ich Bin Ein Berliner Weisse', 'nameDisplay': 'Ich Bin Ein Berliner Weisse', 'description': 'Almost every city in Germany has a unique beer that is only brewed locally and often dates back centuries. The wheat beer that Berlin boasts is light, tart & very hard to find in the U.S. Thankfully you local nano-brewery has come to the rescue so you can experience this truly unique style! A classic session beer, this low-gravity offering is perfect for knocking a few back or refreshing yourself after a hike or bike ride. Look out for opportunities to try this beer served traditionally with flavored syrups so you can be a Berliner, too! Spring Seasonal (March-May)', 'abv': '3.5', 'ibu': '1.034', 'styleId': 46, 'isOrganic': 'N', 'status': 'verified', 'statusDisplay': 'Verified', 'createDate': '2015-03-12 22:36:03', 'updateDate': '2015-03-12 22:36:03', 'style': {'id': 46, 'categoryId': 4, 'category': {'id': 4, 'name': 'German Origin Ales', 'createDate': '2012-03-21 20:06:46'}, 'name': 'Berliner-Style Weisse (Wheat)', 'shortName': 'Berlinerweisse', 'description': 'This is very pale in color and the lightest of all the German wheat beers. The unique combination of yeast and lactic acid bacteria fermentation yields a beer that is acidic, highly attenuated, and very light bodied. The carbonation of a Berliner Weisse is high, and hop rates are very low. Clarity may be hazy or cloudy from yeast or chill haze. Hop character should not be perceived. Fruity esters will be evident. No diacetyl should be perceived.', 'ibuMin': '3', 'ibuMax': '6', 'abvMin': '2.8', 'abvMax': '3.4', 'srmMin': '2', 'srmMax': '4', 'ogMin': '1.028', 'fgMin': '1.004', 'fgMax': '1.006', 'createDate': '2012-03-21 20:06:46', 'updateDate': '2015-04-07 15:29:14'}}",success
18,3,6,273,"{'id': 'z9kt21', 'name': 'Ich Bin Ein Berliner Weisse', 'nameDisplay': 'Ich Bin Ein Berliner Weisse', 'description': 'Curse the heat of summer with this tart and refreshing Berlin-style wheat beer. Served with just a touch of woodruff syrup to cut the acidity. Enjoy!', 'abv': '3.5', 'glasswareId': 10, 'availableId': 1, 'styleId': 46, 'isOrganic': 'N', 'status': 'verified', 'statusDisplay': 'Verified', 'createDate': '2012-01-03 02:43:27', 'updateDate': '2015-05-21 19:07:23', 'glass': {'id': 10, 'name': 'Oversized Wine Glass', 'createDate': '2012-01-03 02:41:33'}, 'available': {'id': 1, 'name': 'Year Round', 'description': 'Available year round as a staple beer.'}, 'style': {'id': 46, 'categoryId': 4, 'category': {'id': 4, 'name': 'German Origin Ales', 'createDate': '2012-03-21 20:06:46'}, 'name': 'Berliner-Style Weisse (Wheat)', 'shortName': 'Berlinerweisse', 'description': 'This is very pale in color and the lightest of all the German wheat beers. The unique combination of yeast and lactic acid bacteria fermentation yields a beer that is acidic, highly attenuated, and very light bodied. The carbonation of a Berliner Weisse is high, and hop rates are very low. Clarity may be hazy or cloudy from yeast or chill haze. Hop character should not be perceived. Fruity esters will be evident. No diacetyl should be perceived.', 'ibuMin': '3', 'ibuMax': '6', 'abvMin': '2.8', 'abvMax': '3.4', 'srmMin': '2', 'srmMax': '4', 'ogMin': '1.028', 'fgMin': '1.004', 'fgMax': '1.006', 'createDate': '2012-03-21 20:06:46', 'updateDate': '2015-04-07 15:29:14'}}",success
19,3,6,273,"{'id': 'PQxmRF', 'name': 'Indian River Light', 'nameDisplay': 'Indian River Light', 'description': 'With accents of fresh orange, this refreshing, light pale ale is clean and smooth. A subtle hint of coriander enhances the crisp finish.', 'abv': '3.5', 'styleId': 25, 'isOrganic': 'N', 'status': 'verified', 'statusDisplay': 'Verified', 'createDate': '2017-06-19 01:28:01', 'updateDate': '2017-06-19 16:38:35', 'style': {'id': 25, 'categoryId': 3, 'category': {'id': 3, 'name': 'North American Origin Ales', 'createDate': '2012-03-21 20:06:45'}, 'name': 'American-Style Pale Ale', 'shortName': 'American Pale', 'description': 'American pale ales range from deep golden to copper in color. The style is characterized by fruity, floral and citrus-like American-variety hop character producing medium to medium-high hop bitterness, flavor, and aroma. Note that the ""traditional"" style of this beer has its origins with certain floral, fruity, citrus-like, piney, resinous, or sulfur-like American hop varietals. One or more of these hop characters is the perceived end, but the perceived hop characters may be a result of the skillful use of hops of other national origins. American pale ales have medium body and low to medium maltiness. Low caramel character is allowable. Fruity-ester flavor and aroma should be moderate to strong. Diacetyl should be absent or present at very low levels. Chill haze is allowable at cold temperatures.', 'ibuMin': '30', 'ibuMax': '42', 'abvMin': '4.5', 'abvMax': '5.6', 'srmMin': '6', 'srmMax': '14', 'ogMin': '1.044', 'fgMin': '1.008', 'fgMax': '1.014', 'createDate': '2012-03-21 20:06:45', 'updateDate': '2015-04-07 15:25:18'}}",success
20,3,6,273,"{'id': 'KDFCLE', 'name': 'Iron Jack', 'nameDisplay': 'Iron Jack', 'description': 'A mid-strength, modern Australian lager inspired by long held Australian values such as loyalty, strength and mateship.', 'abv': '3.5', 'styleId': 105, 'isOrganic': 'N', 'status': 'verified', 'statusDisplay': 'Verified', 'createDate': '2017-09-25 08:26:22', 'updateDate': '2018-04-20 14:02:51', 'style': {'id': 105, 'categoryId': 9, 'category': {'id': 9, 'name': 'Other Lager', 'createDate': '2012-03-21 20:06:46'}, 'name': 'Australasian, Latin American or Tropical-Style Light Lager', 'shortName': 'Tropical Light Lager', 'description': 'Australasian or Tropical light lagers are very light in color and light bodied. They have no hop flavor or aroma, and hop bitterness is negligibly to moderately perceived. Sugar adjuncts are often used to lighten the body and flavor, sometimes contributing to a slight apple-like-like fruity ester. Sugar, corn, rice, and other cereal grains are used as an adjunct. Chill haze and diacetyl should be absent. Fruity esters should be very low.', 'ibuMin': '9', 'ibuMax': '18', 'abvMin': '3.8', 'abvMax': '5', 'srmMin': '2', 'srmMax': '5', 'ogMin': '1.038', 'fgMin': '1.006', 'fgMax': '1.01', 'createDate': '2012-03-21 20:06:46', 'updateDate': '2015-04-07 15:42:08'}}",success
21,3,6,273,"{'id': 'LKDgvb', 'name': 'James Beer', 'nameDisplay': 'James Beer', 'abv': '3.5', 'styleId': 46, 'isOrganic': 'N', 'labels': {'icon': 'https://s3.amazonaws.com/brewerydbapi/beer/LKDgvb/upload_rUcEtV-icon.png', 'medium': 'https://s3.amazonaws.com/brewerydbapi/beer/LKDgvb/upload_rUcEtV-medium.png', 'large': 'https://s3.amazonaws.com/brewerydbapi/beer/LKDgvb/upload_rUcEtV-large.png'}, 'status': 'verified', 'statusDisplay': 'Verified', 'createDate': '2015-06-28 03:23:47', 'updateDate': '2017-08-30 21:19:58', 'style': {'id': 46, 'categoryId': 4, 'category': {'id': 4, 'name': 'German Origin Ales', 'createDate': '2012-03-21 20:06:46'}, 'name': 'Berliner-Style Weisse (Wheat)', 'shortName': 'Berlinerweisse', 'description': 'This is very pale in color and the lightest of all the German wheat beers. The unique combination of yeast and lactic acid bacteria fermentation yields a beer that is acidic, highly attenuated, and very light bodied. The carbonation of a Berliner Weisse is high, and hop rates are very low. Clarity may be hazy or cloudy from yeast or chill haze. Hop character should not be perceived. Fruity esters will be evident. No diacetyl should be perceived.', 'ibuMin': '3', 'ibuMax': '6', 'abvMin': '2.8', 'abvMax': '3.4', 'srmMin': '2', 'srmMax': '4', 'ogMin': '1.028', 'fgMin': '1.004', 'fgMax': '1.006', 'createDate': '2012-03-21 20:06:46', 'updateDate': '2015-04-07 15:29:14'}}",success
22,3,6,273,"{'id': 'XAFA5M', 'name': 'Jennings Bitter', 'nameDisplay': 'Jennings Bitter', 'description': 'A distinctively darker bitter, with a really moreish taste and a very drinkable strength – it makes the ideal session beer.', 'abv': '3.5', 'availableId': 1, 'styleId': 4, 'isOrganic': 'N', 'labels': {'icon': 'https://s3.amazonaws.com/brewerydbapi/beer/XAFA5M/upload_rn7naX-icon.png', 'medium': 'https://s3.amazonaws.com/brewerydbapi/beer/XAFA5M/upload_rn7naX-medium.png', 'large': 'https://s3.amazonaws.com/brewerydbapi/beer/XAFA5M/upload_rn7naX-large.png'}, 'status': 'verified', 'statusDisplay': 'Verified', 'createDate': '2015-04-27 14:01:05', 'updateDate': '2015-12-18 00:18:47', 'available': {'id': 1, 'name': 'Year Round', 'description': 'Available year round as a staple beer.'}, 'style': {'id': 4, 'categoryId': 1, 'category': {'id': 1, 'name': 'British Origin Ales', 'createDate': '2012-03-21 20:06:45'}, 'name': 'Special Bitter or Best Bitter', 'shortName': 'Special Bitter', 'description': ""Special bitter is more robust than ordinary bitter. It has medium body and medium residual malt sweetness. It is deep gold to copper colored. Hop bitterness should be medium and absent of harshness. Hop flavor and aroma character may be evident at the brewer's discretion. Mild carbonation traditionally characterizes draft-cask versions, but in bottled versions, a slight increase in carbon dioxide content is acceptable. Fruity-ester character is acceptable in aroma and flavor. Diacetyl (butterscotch character) is acceptable and characteristic when at very low levels. The absence of diacetyl is also acceptable. Chill haze is allowable at cold temperatures. (English and American hop character may be specified in subcategories.)"", 'ibuMin': '28', 'ibuMax': '40', 'abvMin': '4.1', 'abvMax': '4.8', 'srmMin': '6', 'srmMax': '14', 'ogMin': '1.038', 'fgMin': '1.006', 'fgMax': '1.012', 'createDate': '2012-03-21 20:06:45', 'updateDate': '2015-04-07 15:19:15'}}",success
23,3,6,273,"{'id': '7nED5A', 'name': 'Kickoff Mild Brown', 'nameDisplay': 'Kickoff Mild Brown', 'abv': '3.5', 'ibu': '13', 'srmId': 15, 'styleId': 12, 'isOrganic': 'N', 'status': 'verified', 'statusDisplay': 'Verified', 'createDate': '2016-01-14 19:24:41', 'updateDate': '2016-01-14 19:24:41', 'srm': {'id': 15, 'name': '15', 'hex': 'BB5100'}, 'style': {'id': 12, 'categoryId': 1, 'category': {'id': 1, 'name': 'British Origin Ales', 'createDate': '2012-03-21 20:06:45'}, 'name': 'English-Style Brown Ale', 'shortName': 'English Brown', 'description': 'English brown ales range from copper to brown in color. They have medium body and range from dry to sweet maltiness with very little hop flavor or aroma. Roast malt tones may sometimes contribute to the flavor and aroma profile. Low to medium-low levels of fruity-ester flavors are appropriate. Diacetyl should be very low, if evident. Chill haze is allowable at cold temperatures.', 'ibuMin': '15', 'ibuMax': '25', 'abvMin': '4', 'abvMax': '5.5', 'srmMin': '13', 'srmMax': '25', 'ogMin': '1.04', 'fgMin': '1.008', 'fgMax': '1.014', 'createDate': '2012-03-21 20:06:45', 'updateDate': '2015-04-07 15:20:51'}}",success
24,3,6,273,"{'id': '4UJ15L', 'name': 'Kim Red Raspberry Sour Lager', 'nameDisplay': 'Kim Red Raspberry Sour Lager', 'abv': '3.5', 'ibu': '5', 'styleId': 93, 'isOrganic': 'N', 'status': 'verified', 'statusDisplay': 'Verified', 'createDate': '2016-08-24 18:27:58', 'updateDate': '2016-08-24 18:48:53', 'style': {'id': 93, 'categoryId': 8, 'category': {'id': 8, 'name': 'North American Lager', 'createDate': '2012-03-21 20:06:46'}, 'name': 'American-Style Lager', 'shortName': 'American Lager', 'description': 'Light in body and very light to straw in color, American lagers are very clean and crisp and aggressively carbonated. Flavor components should b e subtle and complex, with no one ingredient dominating the others. Malt sweetness is light to mild. Corn, rice, or other grain or sugar adjuncts are often used. Hop bitterness, flavor and aroma are negligible to very light. Light fruity esters are acceptable. Chill haze and diacetyl should be absent.', 'ibuMin': '5', 'ibuMax': '13', 'abvMin': '3.8', 'abvMax': '5', 'srmMin': '2', 'srmMax': '4', 'ogMin': '1.04', 'fgMin': '1.006', 'fgMax': '1.01', 'createDate': '2012-03-21 20:06:46', 'updateDate': '2015-04-07 15:39:26'}}",success
25,3,6,273,"{'id': 'sLQ3Rv', 'name': 'Knickers', 'nameDisplay': 'Knickers', 'abv': '3.5', 'ibu': '30', 'styleId': 3, 'isOrganic': 'N', 'status': 'verified', 'statusDisplay': 'Verified', 'createDate': '2018-02-05 20:53:08', 'updateDate': '2018-02-05 21:17:23', 'style': {'id': 3, 'categoryId': 1, 'category': {'id': 1, 'name': 'British Origin Ales', 'createDate': '2012-03-21 20:06:45'}, 'name': 'Ordinary Bitter', 'shortName': 'Bitter', 'description': ""Ordinary bitter is gold to copper colored with medium bitterness, light to medium body, and low to medium residual malt sweetness. Hop flavor and aroma character may be evident at the brewer's discretion. Mild carbonation traditionally characterizes draft-cask versions, but in bottled versions, a slight increase in carbon dioxide content is acceptable. Fruity-ester character and very low diacetyl (butterscotch) character are acceptable in aroma and flavor, but should be minimized in this form of bitter. Chill haze is allowable at cold temperatures. (English and American hop character may be specified in subcategories.)"", 'ibuMin': '20', 'ibuMax': '35', 'abvMin': '3', 'abvMax': '4.1', 'srmMin': '5', 'srmMax': '12', 'ogMin': '1.033', 'fgMin': '1.006', 'fgMax': '1.012', 'createDate': '2012-03-21 20:06:45', 'updateDate': '2015-04-07 15:18:39'}}",success
26,3,6,273,"{'id': 'aqjHes', 'name': 'Köpenickiade', 'nameDisplay': 'Köpenickiade', 'abv': '3.5', 'styleId': 46, 'isOrganic': 'N', 'labels': {'icon': 'https://s3.amazonaws.com/brewerydbapi/beer/aqjHes/upload_2le5Fi-icon.png', 'medium': 'https://s3.amazonaws.com/brewerydbapi/beer/aqjHes/upload_2le5Fi-medium.png', 'large': 'https://s3.amazonaws.com/brewerydbapi/beer/aqjHes/upload_2le5Fi-large.png'}, 'status': 'verified', 'statusDisplay': 'Verified', 'createDate': '2018-03-22 19:40:33', 'updateDate': '2018-03-22 19:41:05', 'style': {'id': 46, 'categoryId': 4, 'category': {'id': 4, 'name': 'German Origin Ales', 'createDate': '2012-03-21 20:06:46'}, 'name': 'Berliner-Style Weisse (Wheat)', 'shortName': 'Berlinerweisse', 'description': 'This is very pale in color and the lightest of all the German wheat beers. The unique combination of yeast and lactic acid bacteria fermentation yields a beer that is acidic, highly attenuated, and very light bodied. The carbonation of a Berliner Weisse is high, and hop rates are very low. Clarity may be hazy or cloudy from yeast or chill haze. Hop character should not be perceived. Fruity esters will be evident. No diacetyl should be perceived.', 'ibuMin': '3', 'ibuMax': '6', 'abvMin': '2.8', 'abvMax': '3.4', 'srmMin': '2', 'srmMax': '4', 'ogMin': '1.028', 'fgMin': '1.004', 'fgMax': '1.006', 'createDate': '2012-03-21 20:06:46', 'updateDate': '2015-04-07 15:29:14'}}",success
27,3,6,273,"{'id': 'YRfF7f', 'name': 'Kovář', 'nameDisplay': 'Kovář', 'description': 'Light beer with a marked refreshing effect after drinking. Due to lower alcohol and hop extract contend, it stresses the organism significantly less and therfore, it is suitable for fast refresfment. It is characterized by weaker bitterness.', 'abv': '3.5', 'styleId': 94, 'isOrganic': 'N', 'status': 'verified', 'statusDisplay': 'Verified', 'createDate': '2016-04-07 21:53:53', 'updateDate': '2016-04-07 21:53:53', 'style': {'id': 94, 'categoryId': 8, 'category': {'id': 8, 'name': 'North American Lager', 'createDate': '2012-03-21 20:06:46'}, 'name': 'American-Style Light (Low Calorie) Lager', 'shortName': 'American Light Lager', 'description': 'These beers are extremely light colored, light in body, and high in carbonation. Calorie level should not exceed 125 per 12 ounce serving. Corn, rice, or other grain or sugar adjuncts are often used. Flavor is mild and hop bitterness and aroma is negligible to very low. Light fruity esters are acceptable. Chill haze and diacetyl should be absent.', 'ibuMin': '5', 'ibuMax': '10', 'abvMin': '3.5', 'abvMax': '4.4', 'srmMin': '2', 'srmMax': '4', 'ogMin': '1.024', 'fgMin': '1.002', 'fgMax': '1.008', 'createDate': '2012-03-21 20:06:46', 'updateDate': '2015-04-07 15:39:35'}}",success
